SaleID,Date,CustomerID,ProductID,Quantity,TotalAmount
2717,2025-12-25,212,230,2,2506.18
2718,2025-12-25,285,624,1,2039.94
2719,2025-12-25,666,202,3,11694.66
2720,2025-12-25,511,471,5,5092.75
2721,2025-12-25,935,654,1,3103.26
2722,2025-12-25,861,765,5,3890.3
2723,2025-12-25,920,234,2,2169.2
2724,2025-12-25,373,681,1,3663.59
2725,2025-12-25,409,642,1,3600.13
2726,2025-12-25,975,338,5,2215.25
2727,2025-12-25,69,278,5,7757.85
2728,2025-12-25,985,548,5,22971.55
2729,2025-12-25,894,82,1,3259.86
2730,2025-12-25,458,581,5,6660.15
2731,2025-12-25,254,251,3,2918.31
2732,2025-12-25,817,758,2,1302.76
2733,2025-12-25,707,959,2,7293.48
2734,2025-12-25,234,707,4,18917.4
2735,2025-12-25,182,42,5,15233.3
2736,2025-12-25,273,566,3,12077.52
2737,2025-12-25,94,761,2,9704.48
2738,2025-12-25,751,851,1,1066.74
2739,2025-12-25,928,925,2,2422.76
2740,2025-12-25,536,311,1,4523.19
2741,2025-12-25,213,234,2,2169.2
2742,2025-12-25,600,780,5,21381.65
2743,2025-12-25,489,476,1,2050.78
2744,2025-12-25,550,903,1,4056.93
2745,2025-12-25,327,809,1,3445.27
2746,2025-12-25,202,490,1,3620.63
2747,2025-12-25,453,86,4,9164.8
2748,2025-12-25,203,103,5,18506.05
2749,2025-12-25,604,221,5,10732.65
2750,2025-12-25,499,308,5,19398.5
2751,2025-12-26,10,596,4,7434.04
2752,2025-12-26,882,927,1,4351.25
2753,2025-12-26,738,908,4,11222.0
2754,2025-12-26,797,659,2,3327.12
2755,2025-12-26,604,826,5,19525.5
2756,2025-12-26,774,468,1,50.91
2757,2025-12-26,258,773,4,10623.4
2758,2025-12-26,616,278,4,6206.28
2759,2025-12-26,647,181,3,247.56
2760,2025-12-26,520,495,5,11496.25
2761,2025-12-26,291,975,3,777.15
2762,2025-12-26,271,889,5,9063.4
2763,2025-12-26,255,350,3,11277.63
2764,2025-12-26,695,575,5,6800.45
2765,2025-12-26,317,641,4,13895.12
2766,2025-12-26,115,775,2,4510.04
2767,2025-12-26,500,7,3,8296.17
2768,2025-12-26,915,998,5,16223.6
2769,2025-12-26,482,508,2,7442.7
2770,2025-12-26,184,68,4,3283.2
2771,2025-12-26,690,312,1,3248.2
2772,2025-12-26,948,883,4,7401.44
2773,2025-12-26,351,654,5,15516.3
2774,2025-12-26,843,188,2,8907.3
2775,2025-12-26,798,112,2,2436.06
2776,2025-12-26,219,315,5,3598.85
2777,2025-12-26,313,328,5,3964.7
2778,2025-12-26,484,106,3,5928.48
2779,2025-12-26,950,625,2,5802.08
2780,2025-12-26,585,689,2,1070.2
2781,2025-12-26,332,161,2,5363.44
2782,2025-12-26,785,406,2,8730.8
2783,2025-12-26,873,162,5,13273.25
2784,2025-12-26,679,161,3,8045.16
2785,2025-12-26,980,529,4,14075.36
2786,2025-12-26,670,610,4,2540.12
2787,2025-12-26,799,744,3,4701.45
2788,2025-12-26,235,956,3,11171.79
2789,2025-12-26,484,957,3,14066.88
2790,2025-12-26,380,149,3,7425.15
2791,2025-12-26,342,745,3,7341.0
2792,2025-12-26,850,764,3,14713.23
2793,2025-12-26,461,316,4,9127.52
2794,2025-12-26,577,403,4,3250.72
2795,2025-12-26,6,781,4,7582.04
2796,2025-12-26,57,992,4,11871.72
2797,2025-12-26,363,662,2,1070.84
2798,2025-12-26,999,468,3,152.73
2799,2025-12-26,20,839,2,8164.28
2800,2025-12-26,214,678,3,12876.06
2801,2025-12-27,302,853,3,2311.53
2802,2025-12-27,25,330,4,6299.64
2803,2025-12-27,810,392,3,8083.95
2804,2025-12-27,572,574,2,9959.98
2805,2025-12-27,817,221,5,10732.65
2806,2025-12-27,516,451,3,8919.45
2807,2025-12-27,110,77,2,7177.88
2808,2025-12-27,165,334,4,9281.12
2809,2025-12-27,965,739,5,10439.35
2810,2025-12-27,482,975,1,259.05
2811,2025-12-27,800,676,4,18130.44
2812,2025-12-27,705,983,4,18672.12
2813,2025-12-27,256,287,5,21191.9
2814,2025-12-27,601,385,1,327.31
2815,2025-12-27,104,58,3,13741.8
2816,2025-12-27,283,551,3,11631.3
2817,2025-12-27,449,946,3,12047.61
2818,2025-12-27,114,484,2,2191.04
2819,2025-12-27,902,768,1,4505.86
2820,2025-12-27,333,794,4,3662.88
2821,2025-12-27,845,156,2,3753.78
2822,2025-12-27,604,307,5,7456.7
2823,2025-12-27,205,576,1,2484.02
2824,2025-12-27,449,252,3,8476.2
2825,2025-12-27,587,560,3,501.96
2826,2025-12-27,571,544,3,6814.98
2827,2025-12-27,707,23,2,4044.18
2828,2025-12-27,791,789,1,1078.53
2829,2025-12-27,892,805,3,3784.53
2830,2025-12-27,981,874,3,6742.74
2831,2025-12-27,927,792,4,7640.28
2832,2025-12-27,766,906,2,4556.14
2833,2025-12-27,189,329,4,15429.32
2834,2025-12-27,234,472,3,4601.07
2835,2025-12-27,342,204,3,8167.95
2836,2025-12-27,262,619,1,3075.57
2837,2025-12-27,144,123,4,15813.52
2838,2025-12-27,438,406,4,17461.6
2839,2025-12-27,818,50,5,13823.75
2840,2025-12-27,62,935,5,17348.9
2841,2025-12-27,383,17,5,20050.95
2842,2025-12-27,448,33,5,12883.5
2843,2025-12-27,895,818,3,3028.14
2844,2025-12-27,810,552,4,14739.4
2845,2025-12-27,290,589,3,6625.47
2846,2025-12-27,650,69,1,2640.42
2847,2025-12-27,579,95,5,17499.15
2848,2025-12-27,800,116,5,17346.1
2849,2025-12-27,163,818,5,5046.9
2850,2025-12-27,867,872,1,1954.67
2851,2025-12-28,588,945,4,6869.4
2852,2025-12-28,625,666,2,2240.04
2853,2025-12-28,770,75,4,7598.16
2854,2025-12-28,838,284,4,12007.96
2855,2025-12-28,463,911,2,7663.72
2856,2025-12-28,667,339,1,1261.33
2857,2025-12-28,187,664,5,2069.85
2858,2025-12-28,348,465,5,12483.8
2859,2025-12-28,800,710,4,7438.32
2860,2025-12-28,911,22,4,5169.28
2861,2025-12-28,589,301,1,3224.9
2862,2025-12-28,639,849,4,6172.6
2863,2025-12-28,20,9,2,3722.64
2864,2025-12-28,331,438,2,2393.78
2865,2025-12-28,266,877,2,3737.66
2866,2025-12-28,599,691,3,11017.02
2867,2025-12-28,546,469,2,1577.24
2868,2025-12-28,789,842,5,3472.9
2869,2025-12-28,948,364,5,23195.85
2870,2025-12-28,157,194,2,5804.7
2871,2025-12-28,212,316,2,4563.76
2872,2025-12-28,104,27,5,9167.6
2873,2025-12-28,617,968,1,999.98
2874,2025-12-28,799,131,5,7064.3
2875,2025-12-28,357,978,1,1525.0
2876,2025-12-28,336,892,3,1964.52
2877,2025-12-28,951,236,2,2660.72
2878,2025-12-28,207,311,2,9046.38
2879,2025-12-28,435,278,2,3103.14
2880,2025-12-28,959,942,2,4080.08
2881,2025-12-28,791,364,1,4639.17
2882,2025-12-28,141,899,4,1715.04
2883,2025-12-28,127,855,4,3379.04
2884,2025-12-28,27,455,2,7864.7
2885,2025-12-28,390,51,4,8060.84
2886,2025-12-28,450,409,2,8661.62
2887,2025-12-28,211,790,4,10600.96
2888,2025-12-28,605,835,1,1773.64
2889,2025-12-28,96,993,2,3809.58
2890,2025-12-28,519,936,5,12544.1
2891,2025-12-28,742,529,1,3518.84
2892,2025-12-28,167,775,2,4510.04
2893,2025-12-28,124,964,4,4230.44
2894,2025-12-28,759,620,3,12294.33
2895,2025-12-28,768,325,4,19005.12
2896,2025-12-28,196,216,1,2878.09
2897,2025-12-28,819,520,3,14856.93
2898,2025-12-28,490,262,5,3647.2
2899,2025-12-28,115,968,4,3999.92
2900,2025-12-28,17,8,4,9532.64
2901,2025-12-29,823,431,4,12403.04
2902,2025-12-29,985,879,1,2218.39
2903,2025-12-29,364,370,3,12743.85
2904,2025-12-29,857,67,4,6295.8
2905,2025-12-29,969,869,3,7512.87
2906,2025-12-29,235,719,1,3417.12
2907,2025-12-29,667,660,4,13601.68
2908,2025-12-29,897,483,1,2059.86
2909,2025-12-29,975,988,3,12116.76
2910,2025-12-29,748,663,3,13067.82
2911,2025-12-29,47,145,2,8368.42
2912,2025-12-29,182,579,1,2184.71
2913,2025-12-29,132,532,2,9346.02
2914,2025-12-29,144,712,4,14244.88
2915,2025-12-29,781,40,1,1750.95
2916,2025-12-29,611,822,2,3080.62
2917,2025-12-29,888,758,3,1954.14
2918,2025-12-29,381,633,4,7647.4
2919,2025-12-29,844,162,4,10618.6
2920,2025-12-29,177,179,5,1107.9
2921,2025-12-29,989,156,2,3753.78
2922,2025-12-29,374,901,1,1503.14
2923,2025-12-29,806,167,1,3342.95
2924,2025-12-29,510,209,3,4453.29
2925,2025-12-29,414,641,3,10421.34
2926,2025-12-29,931,862,3,13819.08
2927,2025-12-29,637,329,1,3857.33
2928,2025-12-29,803,27,3,5500.56
2929,2025-12-29,30,911,4,15327.44
2930,2025-12-29,36,753,2,1352.08
2931,2025-12-29,936,418,1,632.37
2932,2025-12-29,553,387,5,13990.65
2933,2025-12-29,740,538,2,1759.24
2934,2025-12-29,162,103,1,3701.21
2935,2025-12-29,358,919,2,1369.16
2936,2025-12-29,95,430,1,4189.06
2937,2025-12-29,116,992,4,11871.72
2938,2025-12-29,476,426,5,967.55
2939,2025-12-29,451,138,5,15599.9
2940,2025-12-29,829,653,1,1087.47
2941,2025-12-29,319,488,4,13467.32
2942,2025-12-29,922,925,3,3634.14
2943,2025-12-29,132,331,5,24033.9
2944,2025-12-29,375,980,5,22171.55
2945,2025-12-29,685,734,1,4662.02
2946,2025-12-29,490,505,5,24593.6
2947,2025-12-29,201,129,2,1978.78
2948,2025-12-29,528,133,2,1634.76
2949,2025-12-29,231,676,1,4532.61
2950,2025-12-29,762,98,4,10955.2
2951,2025-12-30,290,909,5,4312.55
2952,2025-12-30,108,256,2,3583.94
2953,2025-12-30,257,190,3,8621.73
2954,2025-12-30,337,728,4,1787.36
2955,2025-12-30,685,605,5,6152.5
2956,2025-12-30,530,592,3,12296.94
2957,2025-12-30,779,922,2,3867.68
2958,2025-12-30,336,433,3,10112.43
2959,2025-12-30,678,149,5,12375.25
2960,2025-12-30,755,958,1,3091.39
2961,2025-12-30,766,928,4,3561.64
2962,2025-12-30,648,50,2,5529.5
2963,2025-12-30,187,15,2,8060.46
2964,2025-12-30,650,35,2,2936.58
2965,2025-12-30,166,407,3,14891.91
2966,2025-12-30,12,586,4,5475.44
2967,2025-12-30,496,879,3,6655.17
2968,2025-12-30,193,644,5,10614.95
2969,2025-12-30,416,463,2,6022.76
2970,2025-12-30,465,637,3,10448.52
2971,2025-12-30,559,451,1,2973.15
2972,2025-12-30,763,287,5,21191.9
2973,2025-12-30,947,346,3,1766.97
2974,2025-12-30,914,191,3,11053.86
2975,2025-12-30,350,827,4,18433.96
2976,2025-12-30,791,563,4,2611.44
2977,2025-12-30,680,99,3,13451.13
2978,2025-12-30,782,532,3,14019.03
2979,2025-12-30,65,801,3,4050.75
2980,2025-12-30,437,658,1,3620.95
2981,2025-12-30,988,557,2,1067.22
2982,2025-12-30,97,233,4,9111.2
2983,2025-12-30,850,114,1,642.27
2984,2025-12-30,564,730,3,2596.77
2985,2025-12-30,130,895,3,1163.19
2986,2025-12-30,315,464,4,12008.84
2987,2025-12-30,567,963,1,1627.33
2988,2025-12-30,990,888,5,19789.95
2989,2025-12-30,187,408,5,1154.7
2990,2025-12-30,200,146,2,8747.58
2991,2025-12-30,795,18,2,4782.58
2992,2025-12-30,752,763,3,7187.58
2993,2025-12-30,539,616,2,2502.56
2994,2025-12-30,577,881,5,10165.45
2995,2025-12-30,538,49,5,2799.5
2996,2025-12-30,372,553,2,2029.76
2997,2025-12-30,711,970,5,14105.65
2998,2025-12-30,171,384,2,4678.46
2999,2025-12-30,103,697,2,7741.16
3000,2025-12-30,651,650,5,21133.6
