SaleID,CustomerID,ProductID,Quantity,TotalAmount,order_date,raw_comment
2375,712,808,3,8548.77,2025/12/18,junk
2376,702,124,5,22321.95,2025/12/18,junk
2377,922,446,3,5326.95,2025/12/18,junk
2378,183,26,3,11207.22,2025/12/18,junk
2379,876,478,3,14523.3,2025/12/18,junk
2380,746,435,2,1404.78,2025/12/18,junk
2381,632,574,2,9959.98,2025/12/18,junk
2382,392,384,2,4678.46,2025/12/18,junk
2383,956,766,1,4539.06,2025/12/18,junk
2384,201,453,3,5849.67,2025/12/18,junk
2385,539,200,1,3863.43,2025/12/18,junk
2386,601,318,3,13255.83,2025/12/18,junk
2387,97,933,3,8619.75,2025/12/18,junk
2388,938,260,5,23740.65,2025/12/18,junk
2389,944,14,5,20401.2,2025/12/18,junk
2390,280,35,3,4404.87,2025/12/18,junk
2391,658,491,4,8847.36,2025/12/18,junk
2392,45,713,3,14721.6,2025/12/18,junk
2393,281,641,1,3473.78,2025/12/18,junk
2394,995,586,1,1368.86,2025/12/18,junk
2395,884,736,4,625.36,2025/12/18,junk
2396,623,648,4,4320.56,2025/12/18,junk
2397,503,178,4,19204.52,2025/12/18,junk
2398,768,896,5,24308.8,2025/12/18,junk
2399,827,107,1,835.13,2025/12/18,junk
2400,379,30,5,5174.2,2025/12/18,junk
2401,916,731,2,1564.74,2025/12/19,junk
2402,723,754,2,1926.52,2025/12/19,junk
2403,892,872,2,3909.34,2025/12/19,junk
2404,85,430,1,4189.06,2025/12/19,junk
2405,58,455,1,3932.35,2025/12/19,junk
2406,322,100,5,9694.05,2025/12/19,junk
2407,285,874,2,4495.16,2025/12/19,junk
2408,671,629,1,3799.87,2025/12/19,junk
2409,341,858,3,8735.28,2025/12/19,junk
2410,920,727,2,8929.84,2025/12/19,junk
2411,928,601,3,9514.65,2025/12/19,junk
2412,529,15,4,16120.92,2025/12/19,junk
2413,427,858,1,2911.76,2025/12/19,junk
2414,67,198,5,22024.85,2025/12/19,junk
2415,152,747,3,4373.07,2025/12/19,junk
2416,86,177,4,5230.96,2025/12/19,junk
2417,46,283,5,15238.7,2025/12/19,junk
2418,204,706,5,18460.1,2025/12/19,junk
2419,420,178,1,4801.13,2025/12/19,junk
2420,319,281,5,3505.75,2025/12/19,junk
2421,360,121,3,10564.71,2025/12/19,junk
2422,478,582,1,398.54,2025/12/19,junk
2423,580,953,4,17641.76,2025/12/19,junk
2424,91,120,1,345.89,2025/12/19,junk
2425,187,748,1,4624.45,2025/12/19,junk
2426,191,326,5,9670.0,2025/12/19,junk
2427,642,989,1,4680.73,2025/12/19,junk
2428,786,174,1,4139.47,2025/12/19,junk
2429,223,654,3,9309.78,2025/12/19,junk
2430,472,84,2,777.8,2025/12/19,junk
2431,316,858,2,5823.52,2025/12/19,junk
2432,766,774,2,323.24,2025/12/19,junk
2433,318,55,4,8974.56,2025/12/19,junk
2434,723,294,2,2125.16,2025/12/19,junk
2435,286,144,5,13199.2,2025/12/19,junk
2436,324,424,2,805.3,2025/12/19,junk
2437,856,193,3,12411.72,2025/12/19,junk
2438,905,205,2,5073.78,2025/12/19,junk
2439,303,266,4,8644.0,2025/12/19,junk
2440,271,95,4,13999.32,2025/12/19,junk
2441,364,593,3,8573.58,2025/12/19,junk
2442,358,791,5,23345.55,2025/12/19,junk
2443,461,850,2,1055.38,2025/12/19,junk
2444,38,973,5,6645.3,2025/12/19,junk
2445,395,160,5,2653.7,2025/12/19,junk
2446,583,216,4,11512.36,2025/12/19,junk
2447,356,662,3,1606.26,2025/12/19,junk
2448,213,351,5,2554.9,2025/12/19,junk
2449,565,850,3,1583.07,2025/12/19,junk
2450,93,526,2,6077.84,2025/12/19,junk
2451,265,224,4,19755.52,2025/12/20,junk
2452,268,33,1,2576.7,2025/12/20,junk
2453,530,675,2,7916.52,2025/12/20,junk
2454,487,144,4,10559.36,2025/12/20,junk
2455,601,331,3,14420.34,2025/12/20,junk
2456,578,387,5,13990.65,2025/12/20,junk
2457,923,35,3,4404.87,2025/12/20,junk
2458,719,108,3,11209.17,2025/12/20,junk
2459,891,923,1,4960.13,2025/12/20,junk
2460,163,432,4,16385.36,2025/12/20,junk
2461,343,345,1,1689.0,2025/12/20,junk
2462,192,936,3,7526.46,2025/12/20,junk
2463,314,167,4,13371.8,2025/12/20,junk
2464,560,191,1,3684.62,2025/12/20,junk
2465,450,829,5,20831.45,2025/12/20,junk
2466,468,608,5,1166.8,2025/12/20,junk
2467,712,446,4,7102.6,2025/12/20,junk
2468,485,855,2,1689.52,2025/12/20,junk
2469,259,741,3,8961.36,2025/12/20,junk
2470,616,346,4,2355.96,2025/12/20,junk
2471,695,411,3,12744.63,2025/12/20,junk
2472,42,995,2,2538.84,2025/12/20,junk
2473,782,958,5,15456.95,2025/12/20,junk
2474,111,432,4,16385.36,2025/12/20,junk
2475,793,276,5,22021.05,2025/12/20,junk
2476,411,608,1,233.36,2025/12/20,junk
2477,168,525,2,2643.86,2025/12/20,junk
2478,945,308,5,19398.5,2025/12/20,junk
2479,989,715,5,23493.9,2025/12/20,junk
2480,204,975,5,1295.25,2025/12/20,junk
2481,770,143,2,6444.94,2025/12/20,junk
2482,680,342,1,783.87,2025/12/20,junk
2483,994,93,3,5227.41,2025/12/20,junk
2484,812,785,2,8056.48,2025/12/20,junk
2485,821,355,4,2864.0,2025/12/20,junk
2486,406,170,4,10771.24,2025/12/20,junk
2487,1,675,2,7916.52,2025/12/20,junk
2488,206,905,2,8813.24,2025/12/20,junk
2489,309,315,1,719.77,2025/12/20,junk
2490,190,242,2,2785.68,2025/12/20,junk
2491,448,93,2,3484.94,2025/12/20,junk
2492,158,702,5,1059.7,2025/12/20,junk
2493,866,795,3,8583.57,2025/12/20,junk
2494,6,489,2,810.28,2025/12/20,junk
2495,353,103,4,14804.84,2025/12/20,junk
2496,564,704,4,11589.56,2025/12/20,junk
2497,716,218,4,4997.84,2025/12/20,junk
2498,685,386,4,11385.88,2025/12/20,junk
2499,724,249,1,543.04,2025/12/20,junk
2500,397,132,3,8384.64,2025/12/20,junk
2501,782,958,2,6182.78,2025/12/21,junk
2502,410,792,3,5730.21,2025/12/21,junk
2503,920,290,4,3442.96,2025/12/21,junk
2504,612,404,5,18377.9,2025/12/21,junk
2505,74,356,4,5633.48,2025/12/21,junk
2506,686,759,5,23293.95,2025/12/21,junk
2507,28,228,5,4110.8,2025/12/21,junk
2508,183,787,2,8974.64,2025/12/21,junk
2509,378,371,3,6298.5,2025/12/21,junk
2510,514,843,1,3469.55,2025/12/21,junk
2511,626,614,4,14762.12,2025/12/21,junk
2512,937,80,2,5214.44,2025/12/21,junk
2513,142,512,2,206.76,2025/12/21,junk
2514,46,217,3,14956.62,2025/12/21,junk
2515,446,96,3,1341.3,2025/12/21,junk
2516,394,670,2,3425.32,2025/12/21,junk
2517,436,155,3,8436.6,2025/12/21,junk
2518,319,397,4,17565.56,2025/12/21,junk
2519,36,268,4,4293.8,2025/12/21,junk
2520,184,168,4,15890.72,2025/12/21,junk
2521,699,530,1,4006.89,2025/12/21,junk
2522,477,826,1,3905.1,2025/12/21,junk
2523,355,703,1,1385.46,2025/12/21,junk
2524,672,884,4,4165.2,2025/12/21,junk
2525,823,827,1,4608.49,2025/12/21,junk
2526,165,327,2,5698.36,2025/12/21,junk
2527,589,520,4,19809.24,2025/12/21,junk
2528,703,466,1,498.14,2025/12/21,junk
2529,498,670,4,6850.64,2025/12/21,junk
2530,433,790,1,2650.24,2025/12/21,junk
2531,311,436,3,1594.35,2025/12/21,junk
2532,760,650,1,4226.72,2025/12/21,junk
2533,619,827,4,18433.96,2025/12/21,junk
2534,515,382,4,2887.92,2025/12/21,junk
2535,730,344,5,14557.8,2025/12/21,junk
2536,996,374,1,1444.05,2025/12/21,junk
2537,805,184,4,5663.96,2025/12/21,junk
2538,545,778,4,10328.8,2025/12/21,junk
2539,892,691,1,3672.34,2025/12/21,junk
2540,154,8,3,7149.48,2025/12/21,junk
2541,971,957,5,23444.8,2025/12/21,junk
2542,265,203,5,7793.4,2025/12/21,junk
2543,833,630,4,7524.56,2025/12/21,junk
2544,446,50,4,11059.0,2025/12/21,junk
2545,289,41,1,3282.41,2025/12/21,junk
2546,889,502,4,9768.72,2025/12/21,junk
2547,376,52,5,6745.7,2025/12/21,junk
2548,703,379,3,2758.08,2025/12/21,junk
2549,436,346,3,1766.97,2025/12/21,junk
2550,786,839,1,4082.14,2025/12/21,junk
2551,556,274,2,771.36,2025/12/22,junk
2552,301,366,4,10055.28,2025/12/22,junk
2553,18,458,3,1306.74,2025/12/22,junk
2554,305,652,1,317.44,2025/12/22,junk
2555,611,115,3,14537.19,2025/12/22,junk
2556,750,38,5,15404.7,2025/12/22,junk
2557,757,406,2,8730.8,2025/12/22,junk
2558,180,87,5,12426.9,2025/12/22,junk
2559,97,130,2,3541.88,2025/12/22,junk
2560,649,506,4,10435.6,2025/12/22,junk
2561,915,282,3,14791.44,2025/12/22,junk
2562,996,470,5,9902.05,2025/12/22,junk
2563,250,941,5,6812.6,2025/12/22,junk
2564,583,470,1,1980.41,2025/12/22,junk
2565,79,335,3,12140.7,2025/12/22,junk
2566,40,151,5,5712.9,2025/12/22,junk
2567,742,654,1,3103.26,2025/12/22,junk
2568,392,525,1,1321.93,2025/12/22,junk
2569,346,950,3,4803.3,2025/12/22,junk
2570,433,411,1,4248.21,2025/12/22,junk
2571,189,974,3,8328.0,2025/12/22,junk
2572,739,669,1,1825.02,2025/12/22,junk
2573,857,935,4,13879.12,2025/12/22,junk
2574,989,120,2,691.78,2025/12/22,junk
2575,585,268,3,3220.35,2025/12/22,junk
2576,631,527,5,3990.6,2025/12/22,junk
2577,875,813,2,4664.34,2025/12/22,junk
2578,711,819,1,3835.21,2025/12/22,junk
2579,384,588,4,10404.6,2025/12/22,junk
2580,221,779,4,7349.08,2025/12/22,junk
2581,282,765,2,1556.12,2025/12/22,junk
2582,284,514,1,1690.99,2025/12/22,junk
2583,620,409,2,8661.62,2025/12/22,junk
2584,695,292,3,14260.44,2025/12/22,junk
2585,6,417,2,5369.54,2025/12/22,junk
2586,20,801,4,5401.0,2025/12/22,junk
2587,673,133,3,2452.14,2025/12/22,junk
2588,274,474,5,24568.85,2025/12/22,junk
2589,810,1000,3,14121.6,2025/12/22,junk
2590,100,227,2,2411.54,2025/12/22,junk
2591,19,727,3,13394.76,2025/12/22,junk
2592,227,66,5,5871.45,2025/12/22,junk
2593,295,746,5,21176.45,2025/12/22,junk
2594,847,472,5,7668.45,2025/12/22,junk
2595,431,651,5,4614.0,2025/12/22,junk
2596,337,555,4,11042.72,2025/12/22,junk
2597,488,953,5,22052.2,2025/12/22,junk
2598,13,352,3,5623.26,2025/12/22,junk
2599,328,355,4,2864.0,2025/12/22,junk
2600,156,474,4,19655.08,2025/12/22,junk
2601,216,546,2,1063.9,2025/12/23,junk
2602,690,400,3,5707.11,2025/12/23,junk
2603,413,34,5,22268.4,2025/12/23,junk
2604,991,81,4,13939.72,2025/12/23,junk
2605,575,354,1,2774.83,2025/12/23,junk
2606,213,766,5,22695.3,2025/12/23,junk
2607,379,312,3,9744.6,2025/12/23,junk
2608,769,323,4,10571.6,2025/12/23,junk
2609,691,479,1,2822.15,2025/12/23,junk
2610,160,640,5,6171.55,2025/12/23,junk
2611,171,640,3,3702.93,2025/12/23,junk
2612,579,442,4,15817.8,2025/12/23,junk
2613,784,24,3,1041.54,2025/12/23,junk
2614,570,762,4,6759.36,2025/12/23,junk
2615,241,385,5,1636.55,2025/12/23,junk
2616,135,388,5,14540.6,2025/12/23,junk
2617,972,871,1,457.13,2025/12/23,junk
2618,100,406,2,8730.8,2025/12/23,junk
2619,217,114,5,3211.35,2025/12/23,junk
2620,297,183,2,8237.2,2025/12/23,junk
2621,786,797,4,11166.56,2025/12/23,junk
2622,564,419,3,4213.5,2025/12/23,junk
2623,770,223,4,679.28,2025/12/23,junk
2624,923,614,3,11071.59,2025/12/23,junk
2625,328,789,3,3235.59,2025/12/23,junk
2626,646,109,3,1963.8,2025/12/23,junk
2627,515,549,5,6940.55,2025/12/23,junk
2628,402,231,4,17401.28,2025/12/23,junk
2629,507,775,4,9020.08,2025/12/23,junk
2630,294,846,4,849.28,2025/12/23,junk
2631,161,947,2,2176.42,2025/12/23,junk
2632,410,296,1,1658.23,2025/12/23,junk
2633,546,850,3,1583.07,2025/12/23,junk
2634,782,476,2,4101.56,2025/12/23,junk
2635,700,930,1,2141.24,2025/12/23,junk
2636,393,595,4,12719.0,2025/12/23,junk
2637,998,429,4,12003.2,2025/12/23,junk
2638,194,652,1,317.44,2025/12/23,junk
2639,634,230,2,2506.18,2025/12/23,junk
2640,625,635,5,428.8,2025/12/23,junk
2641,83,614,5,18452.65,2025/12/23,junk
2642,750,419,1,1404.5,2025/12/23,junk
2643,333,625,2,5802.08,2025/12/23,junk
2644,171,583,4,15589.28,2025/12/23,junk
2645,701,94,3,12022.02,2025/12/23,junk
2646,24,761,5,24261.2,2025/12/23,junk
2647,905,809,4,13781.08,2025/12/23,junk
2648,566,524,2,6196.4,2025/12/23,junk
2649,871,936,2,5017.64,2025/12/23,junk
2650,469,378,2,5732.32,2025/12/23,junk
2651,180,484,2,2191.04,2025/12/24,junk
2652,331,136,3,5778.81,2025/12/24,junk
2653,67,916,1,2975.67,2025/12/24,junk
2654,212,592,4,16395.92,2025/12/24,junk
2655,471,251,5,4863.85,2025/12/24,junk
2656,455,248,2,9799.94,2025/12/24,junk
2657,997,473,5,22982.9,2025/12/24,junk
2658,657,114,5,3211.35,2025/12/24,junk
2659,858,340,2,6235.68,2025/12/24,junk
2660,251,474,1,4913.77,2025/12/24,junk
2661,8,767,1,3461.28,2025/12/24,junk
2662,699,694,4,13446.92,2025/12/24,junk
2663,888,533,4,10019.76,2025/12/24,junk
2664,883,395,1,4296.21,2025/12/24,junk
2665,802,428,3,6483.03,2025/12/24,junk
2666,905,734,5,23310.1,2025/12/24,junk
2667,124,733,5,7505.95,2025/12/24,junk
2668,663,547,1,1801.45,2025/12/24,junk
2669,450,493,1,2307.34,2025/12/24,junk
2670,300,832,4,15174.88,2025/12/24,junk
2671,849,843,1,3469.55,2025/12/24,junk
2672,373,410,5,7946.8,2025/12/24,junk
2673,645,666,4,4480.08,2025/12/24,junk
2674,439,807,1,3740.55,2025/12/24,junk
2675,107,150,3,8915.97,2025/12/24,junk
2676,777,846,5,1061.6,2025/12/24,junk
2677,772,811,1,2897.56,2025/12/24,junk
2678,740,174,3,12418.41,2025/12/24,junk
2679,423,673,3,6360.63,2025/12/24,junk
2680,146,935,2,6939.56,2025/12/24,junk
2681,815,495,2,4598.5,2025/12/24,junk
2682,271,100,3,5816.43,2025/12/24,junk
2683,658,711,1,2816.01,2025/12/24,junk
2684,470,921,4,15350.84,2025/12/24,junk
2685,771,251,3,2918.31,2025/12/24,junk
2686,351,303,4,9246.64,2025/12/24,junk
2687,339,807,4,14962.2,2025/12/24,junk
2688,717,265,5,10579.0,2025/12/24,junk
2689,282,609,1,3949.5,2025/12/24,junk
2690,780,144,2,5279.68,2025/12/24,junk
2691,535,296,1,1658.23,2025/12/24,junk
2692,227,902,3,7646.19,2025/12/24,junk
2693,578,372,3,8472.18,2025/12/24,junk
2694,315,968,2,1999.96,2025/12/24,junk
2695,582,650,3,12680.16,2025/12/24,junk
2696,487,731,4,3129.48,2025/12/24,junk
2697,690,302,2,481.26,2025/12/24,junk
2698,762,825,2,1455.8,2025/12/24,junk
2699,151,623,3,5159.55,2025/12/24,junk
2700,880,394,3,1885.14,2025/12/24,junk
2701,653,234,1,1084.6,2025/12/25,junk
2702,872,217,5,24927.7,2025/12/25,junk
2703,311,152,5,573.9,2025/12/25,junk
2704,13,266,3,6483.0,2025/12/25,junk
2705,739,521,5,925.65,2025/12/25,junk
2706,416,489,5,2025.7,2025/12/25,junk
2707,922,175,3,3724.74,2025/12/25,junk
2708,660,160,5,2653.7,2025/12/25,junk
2709,874,514,3,5072.97,2025/12/25,junk
2710,536,384,4,9356.92,2025/12/25,junk
2711,887,949,4,6138.2,2025/12/25,junk
2712,664,174,5,20697.35,2025/12/25,junk
2713,494,180,4,522.8,2025/12/25,junk
2714,919,389,1,4585.12,2025/12/25,junk
2715,685,970,1,2821.13,2025/12/25,junk
2716,351,231,3,13050.96,2025/12/25,junk
2717,212,230,2,2506.18,2025/12/25,junk
2718,285,624,1,2039.94,2025/12/25,junk
2719,666,202,3,11694.66,2025/12/25,junk
2720,511,471,5,5092.75,2025/12/25,junk
2721,935,654,1,3103.26,2025/12/25,junk
2722,861,765,5,3890.3,2025/12/25,junk
2723,920,234,2,2169.2,2025/12/25,junk
2724,373,681,1,3663.59,2025/12/25,junk
2725,409,642,1,3600.13,2025/12/25,junk
2726,975,338,5,2215.25,2025/12/25,junk
2727,69,278,5,7757.85,2025/12/25,junk
2728,985,548,5,22971.55,2025/12/25,junk
2729,894,82,1,3259.86,2025/12/25,junk
2730,458,581,5,6660.15,2025/12/25,junk
2731,254,251,3,2918.31,2025/12/25,junk
2732,817,758,2,1302.76,2025/12/25,junk
2733,707,959,2,7293.48,2025/12/25,junk
2734,234,707,4,18917.4,2025/12/25,junk
2735,182,42,5,15233.3,2025/12/25,junk
2736,273,566,3,12077.52,2025/12/25,junk
2737,94,761,2,9704.48,2025/12/25,junk
2738,751,851,1,1066.74,2025/12/25,junk
2739,928,925,2,2422.76,2025/12/25,junk
2740,536,311,1,4523.19,2025/12/25,junk
2741,213,234,2,2169.2,2025/12/25,junk
2742,600,780,5,21381.65,2025/12/25,junk
2743,489,476,1,2050.78,2025/12/25,junk
2744,550,903,1,4056.93,2025/12/25,junk
2745,327,809,1,3445.27,2025/12/25,junk
2746,202,490,1,3620.63,2025/12/25,junk
2747,453,86,4,9164.8,2025/12/25,junk
2748,203,103,5,18506.05,2025/12/25,junk
2749,604,221,5,10732.65,2025/12/25,junk
2750,499,308,5,19398.5,2025/12/25,junk
2751,10,596,4,7434.04,2025/12/26,junk
2752,882,927,1,4351.25,2025/12/26,junk
2753,738,908,4,11222.0,2025/12/26,junk
2754,797,659,2,3327.12,2025/12/26,junk
2755,604,826,5,19525.5,2025/12/26,junk
2756,774,468,1,50.91,2025/12/26,junk
2757,258,773,4,10623.4,2025/12/26,junk
2758,616,278,4,6206.28,2025/12/26,junk
2759,647,181,3,247.56,2025/12/26,junk
2760,520,495,5,11496.25,2025/12/26,junk
2761,291,975,3,777.15,2025/12/26,junk
2762,271,889,5,9063.4,2025/12/26,junk
2763,255,350,3,11277.63,2025/12/26,junk
2764,695,575,5,6800.45,2025/12/26,junk
2765,317,641,4,13895.12,2025/12/26,junk
2766,115,775,2,4510.04,2025/12/26,junk
2767,500,7,3,8296.17,2025/12/26,junk
2768,915,998,5,16223.6,2025/12/26,junk
2769,482,508,2,7442.7,2025/12/26,junk
2770,184,68,4,3283.2,2025/12/26,junk
2771,690,312,1,3248.2,2025/12/26,junk
2772,948,883,4,7401.44,2025/12/26,junk
2773,351,654,5,15516.3,2025/12/26,junk
2774,843,188,2,8907.3,2025/12/26,junk
2775,798,112,2,2436.06,2025/12/26,junk
2776,219,315,5,3598.85,2025/12/26,junk
2777,313,328,5,3964.7,2025/12/26,junk
2778,484,106,3,5928.48,2025/12/26,junk
2779,950,625,2,5802.08,2025/12/26,junk
2780,585,689,2,1070.2,2025/12/26,junk
2781,332,161,2,5363.44,2025/12/26,junk
2782,785,406,2,8730.8,2025/12/26,junk
2783,873,162,5,13273.25,2025/12/26,junk
2784,679,161,3,8045.16,2025/12/26,junk
2785,980,529,4,14075.36,2025/12/26,junk
2786,670,610,4,2540.12,2025/12/26,junk
2787,799,744,3,4701.45,2025/12/26,junk
2788,235,956,3,11171.79,2025/12/26,junk
2789,484,957,3,14066.88,2025/12/26,junk
2790,380,149,3,7425.15,2025/12/26,junk
2791,342,745,3,7341.0,2025/12/26,junk
2792,850,764,3,14713.23,2025/12/26,junk
2793,461,316,4,9127.52,2025/12/26,junk
2794,577,403,4,3250.72,2025/12/26,junk
2795,6,781,4,7582.04,2025/12/26,junk
2796,57,992,4,11871.72,2025/12/26,junk
2797,363,662,2,1070.84,2025/12/26,junk
2798,999,468,3,152.73,2025/12/26,junk
2799,20,839,2,8164.28,2025/12/26,junk
2800,214,678,3,12876.06,2025/12/26,junk
2801,302,853,3,2311.53,2025/12/27,junk
2802,25,330,4,6299.64,2025/12/27,junk
2803,810,392,3,8083.95,2025/12/27,junk
2804,572,574,2,9959.98,2025/12/27,junk
2805,817,221,5,10732.65,2025/12/27,junk
2806,516,451,3,8919.45,2025/12/27,junk
2807,110,77,2,7177.88,2025/12/27,junk
2808,165,334,4,9281.12,2025/12/27,junk
2809,965,739,5,10439.35,2025/12/27,junk
2810,482,975,1,259.05,2025/12/27,junk
2811,800,676,4,18130.44,2025/12/27,junk
2812,705,983,4,18672.12,2025/12/27,junk
2813,256,287,5,21191.9,2025/12/27,junk
2814,601,385,1,327.31,2025/12/27,junk
2815,104,58,3,13741.8,2025/12/27,junk
2816,283,551,3,11631.3,2025/12/27,junk
2817,449,946,3,12047.61,2025/12/27,junk
2818,114,484,2,2191.04,2025/12/27,junk
2819,902,768,1,4505.86,2025/12/27,junk
2820,333,794,4,3662.88,2025/12/27,junk
2821,845,156,2,3753.78,2025/12/27,junk
2822,604,307,5,7456.7,2025/12/27,junk
2823,205,576,1,2484.02,2025/12/27,junk
2824,449,252,3,8476.2,2025/12/27,junk
2825,587,560,3,501.96,2025/12/27,junk
2826,571,544,3,6814.98,2025/12/27,junk
2827,707,23,2,4044.18,2025/12/27,junk
2828,791,789,1,1078.53,2025/12/27,junk
2829,892,805,3,3784.53,2025/12/27,junk
2830,981,874,3,6742.74,2025/12/27,junk
2831,927,792,4,7640.28,2025/12/27,junk
2832,766,906,2,4556.14,2025/12/27,junk
2833,189,329,4,15429.32,2025/12/27,junk
2834,234,472,3,4601.07,2025/12/27,junk
2835,342,204,3,8167.95,2025/12/27,junk
2836,262,619,1,3075.57,2025/12/27,junk
2837,144,123,4,15813.52,2025/12/27,junk
2838,438,406,4,17461.6,2025/12/27,junk
2839,818,50,5,13823.75,2025/12/27,junk
2840,62,935,5,17348.9,2025/12/27,junk
2841,383,17,5,20050.95,2025/12/27,junk
2842,448,33,5,12883.5,2025/12/27,junk
2843,895,818,3,3028.14,2025/12/27,junk
2844,810,552,4,14739.4,2025/12/27,junk
2845,290,589,3,6625.47,2025/12/27,junk
2846,650,69,1,2640.42,2025/12/27,junk
2847,579,95,5,17499.15,2025/12/27,junk
2848,800,116,5,17346.1,2025/12/27,junk
2849,163,818,5,5046.9,2025/12/27,junk
2850,867,872,1,1954.67,2025/12/27,junk
2851,588,945,4,6869.4,2025/12/28,junk
2852,625,666,2,2240.04,2025/12/28,junk
2853,770,75,4,7598.16,2025/12/28,junk
2854,838,284,4,12007.96,2025/12/28,junk
2855,463,911,2,7663.72,2025/12/28,junk
2856,667,339,1,1261.33,2025/12/28,junk
2857,187,664,5,2069.85,2025/12/28,junk
2858,348,465,5,12483.8,2025/12/28,junk
2859,800,710,4,7438.32,2025/12/28,junk
2860,911,22,4,5169.28,2025/12/28,junk
2861,589,301,1,3224.9,2025/12/28,junk
2862,639,849,4,6172.6,2025/12/28,junk
2863,20,9,2,3722.64,2025/12/28,junk
2864,331,438,2,2393.78,2025/12/28,junk
2865,266,877,2,3737.66,2025/12/28,junk
2866,599,691,3,11017.02,2025/12/28,junk
2867,546,469,2,1577.24,2025/12/28,junk
2868,789,842,5,3472.9,2025/12/28,junk
2869,948,364,5,23195.85,2025/12/28,junk
2870,157,194,2,5804.7,2025/12/28,junk
2871,212,316,2,4563.76,2025/12/28,junk
2872,104,27,5,9167.6,2025/12/28,junk
2873,617,968,1,999.98,2025/12/28,junk
2874,799,131,5,7064.3,2025/12/28,junk
2875,357,978,1,1525.0,2025/12/28,junk
2876,336,892,3,1964.52,2025/12/28,junk
2877,951,236,2,2660.72,2025/12/28,junk
2878,207,311,2,9046.38,2025/12/28,junk
2879,435,278,2,3103.14,2025/12/28,junk
2880,959,942,2,4080.08,2025/12/28,junk
2881,791,364,1,4639.17,2025/12/28,junk
2882,141,899,4,1715.04,2025/12/28,junk
2883,127,855,4,3379.04,2025/12/28,junk
2884,27,455,2,7864.7,2025/12/28,junk
2885,390,51,4,8060.84,2025/12/28,junk
2886,450,409,2,8661.62,2025/12/28,junk
2887,211,790,4,10600.96,2025/12/28,junk
2888,605,835,1,1773.64,2025/12/28,junk
2889,96,993,2,3809.58,2025/12/28,junk
2890,519,936,5,12544.1,2025/12/28,junk
2891,742,529,1,3518.84,2025/12/28,junk
2892,167,775,2,4510.04,2025/12/28,junk
2893,124,964,4,4230.44,2025/12/28,junk
2894,759,620,3,12294.33,2025/12/28,junk
2895,768,325,4,19005.12,2025/12/28,junk
2896,196,216,1,2878.09,2025/12/28,junk
2897,819,520,3,14856.93,2025/12/28,junk
2898,490,262,5,3647.2,2025/12/28,junk
2899,115,968,4,3999.92,2025/12/28,junk
2900,17,8,4,9532.64,2025/12/28,junk
2901,823,431,4,12403.04,2025/12/29,junk
2902,985,879,1,2218.39,2025/12/29,junk
2903,364,370,3,12743.85,2025/12/29,junk
2904,857,67,4,6295.8,2025/12/29,junk
2905,969,869,3,7512.87,2025/12/29,junk
2906,235,719,1,3417.12,2025/12/29,junk
2907,667,660,4,13601.68,2025/12/29,junk
2908,897,483,1,2059.86,2025/12/29,junk
2909,975,988,3,12116.76,2025/12/29,junk
2910,748,663,3,13067.82,2025/12/29,junk
2911,47,145,2,8368.42,2025/12/29,junk
2912,182,579,1,2184.71,2025/12/29,junk
2913,132,532,2,9346.02,2025/12/29,junk
2914,144,712,4,14244.88,2025/12/29,junk
2915,781,40,1,1750.95,2025/12/29,junk
2916,611,822,2,3080.62,2025/12/29,junk
2917,888,758,3,1954.14,2025/12/29,junk
2918,381,633,4,7647.4,2025/12/29,junk
2919,844,162,4,10618.6,2025/12/29,junk
2920,177,179,5,1107.9,2025/12/29,junk
2921,989,156,2,3753.78,2025/12/29,junk
2922,374,901,1,1503.14,2025/12/29,junk
2923,806,167,1,3342.95,2025/12/29,junk
2924,510,209,3,4453.29,2025/12/29,junk
2925,414,641,3,10421.34,2025/12/29,junk
2926,931,862,3,13819.08,2025/12/29,junk
2927,637,329,1,3857.33,2025/12/29,junk
2928,803,27,3,5500.56,2025/12/29,junk
2929,30,911,4,15327.44,2025/12/29,junk
2930,36,753,2,1352.08,2025/12/29,junk
2931,936,418,1,632.37,2025/12/29,junk
2932,553,387,5,13990.65,2025/12/29,junk
2933,740,538,2,1759.24,2025/12/29,junk
2934,162,103,1,3701.21,2025/12/29,junk
2935,358,919,2,1369.16,2025/12/29,junk
2936,95,430,1,4189.06,2025/12/29,junk
2937,116,992,4,11871.72,2025/12/29,junk
2938,476,426,5,967.55,2025/12/29,junk
2939,451,138,5,15599.9,2025/12/29,junk
2940,829,653,1,1087.47,2025/12/29,junk
2941,319,488,4,13467.32,2025/12/29,junk
2942,922,925,3,3634.14,2025/12/29,junk
2943,132,331,5,24033.9,2025/12/29,junk
2944,375,980,5,22171.55,2025/12/29,junk
2945,685,734,1,4662.02,2025/12/29,junk
2946,490,505,5,24593.6,2025/12/29,junk
2947,201,129,2,1978.78,2025/12/29,junk
2948,528,133,2,1634.76,2025/12/29,junk
2949,231,676,1,4532.61,2025/12/29,junk
2950,762,98,4,10955.2,2025/12/29,junk
2951,290,909,5,4312.55,2025/12/30,junk
2952,108,256,2,3583.94,2025/12/30,junk
2953,257,190,3,8621.73,2025/12/30,junk
2954,337,728,4,1787.36,2025/12/30,junk
2955,685,605,5,6152.5,2025/12/30,junk
2956,530,592,3,12296.94,2025/12/30,junk
2957,779,922,2,3867.68,2025/12/30,junk
